[20-Mar-2025 03:35:26 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /home/u287442801/domains/cupid.threeds.uno/public_html/create_profile_payment.php:14) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 35
[21-Apr-2025 04:35:48 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/admin_online_users.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 04:50:11 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 04:50:16 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 04:50:20 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 05:03:25 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 05:03:26 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 05:03:53 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 05:05:03 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[21-Apr-2025 05:05:04 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Access denied for user 'u287442801_cupid'@'localhost' (using password: YES) in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/register.php(8): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 09:41:47 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/notification_api.php(12): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:19:32 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/notification_api.php(12): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:19:32 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/notification_api.php(12): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:26:13 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:26:20 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:26:21 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/login.php(3): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:50:32 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/notification_api.php(12): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:50:32 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/notification_api.php(12): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:51:32 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/notification_api.php(12): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[23-Apr-2025 13:51:32 UTC] PHP Fatal error:  Uncaught mysqli_sql_exception: Resource temporarily unavailable in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php:20
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/config.php(20): mysqli->__construct()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/notification_api.php(12): require_once('/home/u28744280...')
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/config.php on line 20
[24-Apr-2025 12:00:17 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:00:20 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:00:25 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:02:15 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:02:18 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:02:19 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:02:19 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:02:19 Asia/Jakarta] PHP Fatal error:  Uncaught ArgumentCountError: The number of variables must match the number of parameters in the prepared statement in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php:170
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php(170): mysqli_stmt->bind_param()
#1 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/dashboard.php on line 170
[24-Apr-2025 12:10:03 Asia/Jakarta] Processing like for menfess ID: 73 by user ID: 21
[24-Apr-2025 12:10:03 Asia/Jakarta] User 21 liking menfess 73
[24-Apr-2025 12:10:03 Asia/Jakarta] Belum mutual like untuk menfess ID 73
[24-Apr-2025 12:33:18 Asia/Jakarta] Processing like for menfess ID: 71 by user ID: 21
[24-Apr-2025 12:33:18 Asia/Jakarta] User 21 unliking menfess 71
[24-Apr-2025 12:33:18 Asia/Jakarta] Reset is_revealed karena user 21 unlike menfess 71
[24-Apr-2025 12:33:22 Asia/Jakarta] Processing like for menfess ID: 71 by user ID: 21
[24-Apr-2025 12:33:22 Asia/Jakarta] User 21 liking menfess 71
[24-Apr-2025 12:33:22 Asia/Jakarta] Belum mutual like untuk menfess ID 71
[24-Apr-2025 12:44:04 Asia/Jakarta] Processing like for menfess ID: 72 by user ID: 21
[24-Apr-2025 12:44:04 Asia/Jakarta] User 21 liking menfess 72
[24-Apr-2025 12:44:04 Asia/Jakarta] MUTUAL LIKE terdeteksi untuk menfess ID 72
[24-Apr-2025 12:44:04 Asia/Jakarta] Berhasil mengupdate is_revealed = 1 untuk menfess ID 72
[24-Apr-2025 12:44:10 Asia/Jakarta] Processing like for menfess ID: 20 by user ID: 21
[24-Apr-2025 12:44:10 Asia/Jakarta] User 21 liking menfess 20
[24-Apr-2025 12:44:10 Asia/Jakarta] MUTUAL LIKE terdeteksi untuk menfess ID 20
[24-Apr-2025 12:44:10 Asia/Jakarta] Berhasil mengupdate is_revealed = 1 untuk menfess ID 20
[26-Apr-2025 19:06:07 Asia/Jakarta] PHP Fatal error:  Uncaught mysqli_sql_exception: Table 'u287442801_cupid.profile_reveal_payments' doesn't exist in /home/u287442801/domains/cupid.threeds.uno/public_html/admin_functions.php:82
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/admin_functions.php(82): mysqli->query()
#1 /home/u287442801/domains/cupid.threeds.uno/public_html/admin_dashboard.php(14): getAdminDashboardStats()
#2 {main}
  thrown in /home/u287442801/domains/cupid.threeds.uno/public_html/admin_functions.php on line 82
[26-Apr-2025 19:06:10 Asia/Jakarta] PHP Fatal error:  Uncaught mysqli_sql_exception: Table 'u287442801_cupid.profile_reveal_payments' doesn't exist in /home/u287442801/domains/cupid.threeds.uno/public_html/admin_functions.php:82
Stack trace:
#0 /home/u287442801/domains/cupid.threeds.uno/public_html/admin_functions.php(82): mysqli->query()
